Device Started
MPU6050 connection successful
-1.3,0.9,0.7,17.1,-149.2,-92.7,-250.0,305.6,
-1.3,1.4,-0.3,19.7,21.0,-114.6,171.0,206.9,
0.1,0.5,0.1,5.5,28.8,153.1,188.0,244.1,
-1.5,0.3,0.8,17.2,-105.1,160.0,154.2,245.8,
-1.1,-0.9,-0.0,14.8,87.3,-85.8,-26.2,125.2,
-0.1,0.1,0.1,1.3,68.6,-32.0,-114.5,137.3,
-0.8,0.5,-0.2,9.9,-65.6,31.4,18.0,74.9,
0.7,0.6,0.1,9.5,-46.7,10.9,21.4,52.5,
-1.4,0.3,1.4,20.2,-15.4,-69.1,102.2,124.3,
-1.3,-0.8,0.4,15.5,93.0,-79.9,69.3,140.9,
-0.4,-0.4,0.3,6.4,28.2,-30.2,-119.8,126.8,
-2.0,0.1,1.4,24.5,-109.0,-12.0,-250.0,273.0,
Tap detected
-0.0,1.4,-0.2,14.1,15.4,59.1,160.1,171.3,
Tap detected
0.1,0.3,0.2,4.3,-40.7,-30.7,44.1,67.4,
-1.8,-0.4,1.6,23.8,48.5,-22.1,139.7,149.6,
Tap detected
-0.6,-0.4,0.2,7.1,101.6,-43.1,60.2,125.7,
-0.6,-0.5,0.5,9.3,-68.7,3.1,-164.6,178.3,
-2.0,0.5,1.2,23.8,-133.3,8.4,-250.0,283.5,
0.3,1.4,-0.1,14.4,105.7,40.3,172.9,206.6,
Tap detected
-0.9,0.6,1.0,15.0,-10.1,29.2,155.7,158.7,
-2.0,-1.3,0.6,24.9,86.1,36.0,168.8,192.9,
Tap detected
0.1,-0.4,-0.1,4.2,107.9,0.7,-62.4,124.7,
Tap detected
-0.7,-0.3,0.4,8.1,-95.2,63.9,-250.0,275.0,
-1.1,2.0,-0.6,23.6,-44.1,-231.7,96.8,255.0,
Tap detected
-0.0,0.9,0.3,9.5,18.6,-51.4,238.6,244.8,
-2.0,-0.7,0.9,23.3,5.5,39.4,152.6,157.7,
Tap detected
-1.1,-1.0,-0.2,14.7,68.5,44.4,-123.0,147.6,
-1.2,0.5,0.5,14.2,-16.3,-75.6,-250.0,261.7,
-1.6,1.2,0.4,20.2,-103.3,-140.8,-250.0,305.0,
-0.4,1.5,-0.2,15.5,67.4,121.3,250.0,286.0,
-1.6,0.7,0.7,18.8,-10.7,128.7,250.0,281.4,
-2.0,-0.6,0.7,22.4,61.6,-88.3,171.7,202.6,
-1.1,-0.5,0.2,12.4,75.5,25.0,-183.5,199.9,
-0.8,0.5,0.8,12.9,-138.6,-2.2,-250.0,285.9,
-0.6,1.8,0.2,19.1,-104.7,-3.9,-19.5,106.6,
0.0,0.7,-0.2,7.4,86.5,50.7,250.0,269.4,
-1.9,0.4,1.3,23.7,-18.3,-70.6,186.9,200.6,
Tap detected
-1.7,-0.4,0.7,18.9,0.1,-78.4,60.7,99.2,
-1.1,0.2,0.5,12.5,23.5,-28.2,-204.6,207.9,
-1.5,0.8,1.1,20.1,-189.8,-62.4,-250.0,320.0,
-1.1,1.5,0.0,18.1,-46.5,65.8,4.6,80.7,
0.1,0.7,0.3,7.9,54.5,70.5,237.3,253.4,
-1.7,-0.4,1.3,22.3,-79.4,86.8,142.7,184.9,
Tap detected
-1.5,-1.0,0.3,18.1,52.4,17.3,-3.8,55.3,
-0.1,0.2,0.0,2.2,90.8,-3.8,-190.2,210.8,
-0.2,1.7,-0.3,17.7,31.5,119.5,98.5,158.0,
0.1,0.3,0.6,6.6,35.1,-2.1,216.9,219.7,
-2.0,-0.8,1.6,26.9,94.6,-1.8,234.5,252.8,
Tap detected
-1.2,-0.5,0.5,14.1,102.2,-12.5,-32.1,107.8,
-1.2,0.4,1.0,15.8,-27.5,25.8,-250.0,252.8,
-0.3,2.0,-0.7,21.2,-127.6,-199.1,-60.7,244.1,
Tap detected
0.9,0.9,-0.3,12.8,-16.2,43.9,225.4,230.2,
-2.0,0.2,1.2,23.9,-93.4,-23.4,250.0,267.9,
Tap detected
-1.6,-1.1,0.3,19.8,173.8,-114.4,-56.6,215.6,
-0.6,0.1,0.4,6.9,62.8,-16.9,-235.5,244.3,
-2.0,1.4,0.2,24.9,-123.6,-216.2,-250.0,352.9,
Tap detected
