Device Started
MPU6050 connection successful
-0.6,0.5,0.6,9.6,-1.4,-0.1,0.2,1.4,
-0.6,0.5,0.6,9.6,-2.0,0.3,0.5,2.0,
-0.6,0.5,0.6,9.6,-1.5,-0.3,0.7,1.7,
-0.6,0.5,0.6,9.5,-1.4,-0.2,0.6,1.5,
-0.6,0.5,0.6,9.6,-1.7,-0.2,0.5,1.8,
-0.6,0.5,0.6,9.5,-1.6,-0.6,0.2,1.8,
-0.6,0.5,0.6,9.6,-1.3,-0.3,0.2,1.4,
-0.6,0.5,0.6,9.6,-1.5,-0.4,0.3,1.6,
-0.6,0.5,0.6,9.6,-1.3,-0.1,0.1,1.3,
-0.6,0.5,0.6,9.7,-1.7,-0.3,0.1,1.7,
-0.6,0.5,0.6,9.6,-1.3,-0.5,0.1,1.4,
-0.6,0.5,0.6,9.6,-1.1,-0.1,0.3,1.1,
-0.6,0.5,0.6,9.6,-1.1,0.2,0.3,1.1,
-0.6,0.5,0.6,9.6,-1.2,-0.3,0.3,1.3,
-0.6,0.5,0.6,9.6,-0.8,-0.6,0.3,1.0,
-0.6,0.5,0.6,9.5,0.4,-1.2,0.1,1.3,
-0.6,0.5,0.6,9.6,-0.9,0.1,-0.2,0.9,
-0.6,0.5,0.6,9.6,-1.5,-0.1,0.2,1.5,
-0.6,0.5,0.6,9.6,-1.5,-0.2,0.0,1.5,
-0.6,0.5,0.6,9.6,-1.7,0.2,0.0,1.7,
-0.6,0.5,0.6,9.6,-1.7,-0.1,0.3,1.8,
-0.6,0.5,0.6,9.6,-1.6,0.1,0.4,1.7,
-0.6,0.5,0.6,9.6,-1.9,0.5,0.3,2.0,
-0.6,0.5,0.6,9.6,-1.6,0.3,0.3,1.7,
-0.6,0.5,0.6,9.6,-1.7,-0.1,0.2,1.7,
-0.6,0.5,0.6,9.5,-1.7,0.2,0.0,1.7,
-0.6,0.5,0.6,9.6,-1.8,0.1,-0.1,1.8,
-0.6,0.5,0.6,9.6,-1.5,0.0,0.0,1.5,
-0.6,0.5,0.6,9.6,-1.7,0.0,0.2,1.8,
-0.6,0.5,0.6,9.5,-1.8,0.3,0.2,1.8,
-0.6,0.5,0.6,9.6,-1.6,0.6,0.4,1.8,
-0.6,0.5,0.6,9.6,-1.5,0.8,0.3,1.7,
-0.6,0.5,0.6,9.7,-0.3,1.2,-0.2,1.2,
-0.6,0.5,0.6,9.6,-1.2,0.3,0.3,1.3,
-0.6,0.5,0.6,9.6,-1.6,0.2,0.1,1.7,
-0.6,0.5,0.6,9.6,-2.1,0.1,0.2,2.1,
-0.6,0.5,0.6,9.6,-1.9,-0.1,0.2,1.9,
-0.6,0.5,0.6,9.6,-1.7,-0.7,0.3,1.9,
-0.6,0.5,0.6,9.6,-1.4,-0.2,0.2,1.4,
-0.6,0.5,0.6,9.6,-1.2,-0.6,0.5,1.4,
-0.6,0.5,0.6,9.6,-1.3,-0.9,0.0,1.6,
-0.6,0.5,0.6,9.6,-1.0,0.3,-0.1,1.1,
-0.6,0.5,0.6,9.5,-1.4,-0.4,0.1,1.5,
-0.6,0.5,0.6,9.6,-1.1,-0.1,-0.0,1.1,
-0.6,0.5,0.6,9.5,-1.2,-0.3,0.2,1.3,
-0.6,0.5,0.6,9.7,-1.1,-0.4,0.1,1.2,
-0.6,0.5,0.6,9.7,-1.1,-0.0,0.1,1.1,
-0.6,0.5,0.6,9.6,-1.1,-0.5,0.4,1.3,
-0.6,0.5,0.6,9.7,-1.1,-0.3,0.0,1.1,
-0.6,0.5,0.6,9.6,-1.0,-0.0,0.1,1.0,
-0.6,0.5,0.6,9.6,-1.2,0.1,0.2,1.2,
-0.6,0.5,0.6,9.6,-1.4,0.1,0.2,1.4,
-0.6,0.5,0.6,9.7,-1.6,0.3,0.2,1.6,
-0.6,0.5,0.6,9.6,-1.6,0.2,0.2,1.6,
-0.6,0.5,0.6,9.6,-1.7,-0.0,0.2,1.7,
-0.6,0.5,0.6,9.6,-1.5,0.1,0.2,1.5,
-0.6,0.5,0.6,9.6,-1.1,0.2,-0.2,1.1,
-0.6,0.5,0.6,9.5,-2.0,0.0,0.1,2.0,
-0.6,0.5,0.6,9.6,-1.7,0.6,0.1,1.8,
-0.6,0.5,0.6,9.6,-1.7,0.4,-0.0,1.8,
-0.6,0.5,0.6,9.6,-1.6,0.4,-0.0,1.6,
-0.6,0.5,0.6,9.6,-1.6,0.3,0.2,1.7,
-0.6,0.5,0.6,9.6,-1.7,0.1,0.2,1.8,
-0.6,0.5,0.6,9.6,-1.7,0.3,0.1,1.7,
-0.6,0.5,0.6,9.6,-1.8,0.7,0.4,2.0,
-0.6,0.5,0.6,9.6,-1.8,-0.3,0.2,1.8,
-0.6,0.5,0.6,9.7,-2.0,0.3,0.2,2.0,
-0.6,0.5,0.6,9.6,-1.6,-0.0,0.2,1.6,
-0.6,0.5,0.6,9.6,-1.7,0.6,0.1,1.8,
-0.6,0.5,0.6,9.6,-1.7,0.2,0.2,1.8,
-0.6,0.5,0.6,9.6,-2.1,-0.4,0.3,2.2,
-0.6,0.5,0.6,9.7,-1.8,-0.1,0.2,1.8,
-0.6,0.5,0.6,9.6,-1.7,-0.3,0.2,1.7,
-0.6,0.5,0.6,9.6,-1.3,-0.2,0.1,1.3,
-0.6,0.5,0.6,9.6,-1.6,-0.1,0.1,1.6,
-0.6,0.5,0.6,9.6,-1.6,0.1,-0.2,1.6,
-0.6,0.5,0.6,9.6,-1.5,0.3,-0.0,1.5,
-0.6,0.5,0.6,9.6,-0.6,0.4,0.3,0.8,
-0.6,0.5,0.6,9.6,-1.6,-0.2,0.2,1.6,
-0.6,0.5,0.6,9.6,-1.4,0.7,0.3,1.6,
-0.6,0.5,0.6,9.8,-1.4,10.2,0.6,10.3,
-0.7,0.6,0.6,10.8,-17.2,0.6,-11.7,20.9,
-0.8,0.5,0.6,10.9,-20.8,45.9,-46.1,68.3,
-0.8,0.4,0.6,10.2,-21.5,3.9,-72.1,75.4,
-0.8,0.2,0.6,9.8,-18.7,8.0,-78.3,80.9,
-0.8,0.1,0.8,11.0,-39.9,-46.4,-78.1,99.2,
-0.5,-0.1,0.6,8.2,-43.5,-26.2,-72.9,88.9,
-0.6,-0.2,0.7,9.2,-21.6,-29.9,-48.7,61.1,
-0.4,-0.3,0.7,8.6,-12.1,-41.9,-2.7,43.7,
-0.5,-0.2,0.7,9.0,10.4,-62.1,24.3,67.4,
-0.6,0.0,0.9,10.9,20.9,-76.6,23.1,82.7,
-0.5,0.0,0.8,9.8,19.1,-23.9,14.5,33.8,
-0.5,-0.0,0.9,10.1,-3.5,5.4,5.3,8.3,
-0.5,-0.0,0.8,9.8,-0.9,21.0,4.1,21.4,
-0.5,-0.1,0.9,10.6,-3.2,26.6,2.2,26.9,
-0.5,-0.1,0.8,10.0,-3.7,5.6,-2.3,7.0,
-0.5,-0.1,0.8,9.9,-1.5,8.2,-0.8,8.3,
-0.6,-0.1,0.8,10.0,-3.3,11.4,1.4,12.0,
-0.6,-0.1,0.8,10.0,-4.3,4.5,1.5,6.4,
